carat,cut,color,clarity,depth,table,price,x,y,z,x*y*z
0.4,3-Very Good,7-J,6-SI1,61.4,58.0,526,4.76,4.79,2.93,66.805172
1.01,2-Premium,5-H,7-SI2,60.3,60.0,4412,6.49,6.45,3.9,163.25595
0.51,3-Very Good,4-G,3-VVS2,63.5,55.0,1842,5.09,5.05,3.22,82.76849
0.39,1-Ideal,4-G,5-VS2,60.7,54.0,745,4.74,4.77,2.89,65.342322
0.32,1-Ideal,1-D,2-VVS1,62.1,54.0,924,4.4,4.43,2.74,53.408080000000005
1.21,2-Premium,6-I,7-SI2,61.8,60.0,4391,6.86,6.76,4.21,195.232856
1.01,1-Ideal,6-I,8-I1,61.5,57.0,2896,6.46,6.45,3.97,165.41799
0.7,1-Ideal,1-D,7-SI2,62.1,55.0,2553,5.68,5.73,3.54,115.21425599999999
0.41,1-Ideal,2-E,6-SI1,61.4,57.0,705,4.78,4.8,2.94,67.45536
1.0,3-Very Good,2-E,6-SI1,60.9,59.0,5082,6.38,6.43,3.9,159.99125999999998
0.26,3-Very Good,3-F,2-VVS1,63.3,57.0,724,4.07,4.05,2.57,42.362595
0.55,1-Ideal,7-J,6-SI1,61.0,56.0,1101,5.31,5.34,3.25,92.15504999999999
1.0,5-Fair,7-J,8-I1,65.0,59.0,1784,6.27,6.17,4.05,156.67789499999998
1.46,2-Premium,6-I,7-SI2,62.4,59.0,5519,7.21,7.16,4.49,231.78996400000003
1.05,1-Ideal,2-E,6-SI1,60.7,55.0,6316,6.62,6.67,4.03,177.94626200000002
0.3,1-Ideal,4-G,1-IF,61.8,55.0,813,4.33,4.35,2.68,50.47914
0.41,1-Ideal,5-H,2-VVS1,62.2,57.0,1115,4.78,4.74,2.96,67.065312
0.31,2-Premium,5-H,2-VVS1,62.1,58.0,907,4.36,4.33,2.7,50.97276000000001
0.4,2-Premium,3-F,4-VS1,61.4,58.0,982,4.73,4.75,2.91,65.380425
0.36,3-Very Good,4-G,6-SI1,61.2,63.0,689,4.59,4.56,2.8,58.60511999999999
0.52,3-Very Good,4-G,6-SI1,61.1,56.0,1311,5.19,5.23,3.18,86.31696600000001
0.91,4-Good,4-G,6-SI1,57.7,58.0,5394,6.33,6.4,3.67,148.67904
0.43,1-Ideal,4-G,2-VVS1,60.5,57.0,1264,4.92,4.86,2.96,70.777152
0.36,3-Very Good,2-E,1-IF,59.5,57.0,1053,4.68,4.73,2.8,61.98192
1.09,1-Ideal,3-F,6-SI1,62.0,56.0,5816,6.56,6.61,4.08,176.91532800000002
1.13,3-Very Good,4-G,6-SI1,63.1,58.0,5526,6.65,6.59,4.18,183.18223
1.23,1-Ideal,6-I,3-VVS2,62.0,55.0,7299,6.86,6.89,4.26,201.35060399999998
0.27,3-Very Good,4-G,2-VVS1,62.9,55.0,566,4.12,4.15,2.6,44.454800000000006
0.32,1-Ideal,6-I,7-SI2,61.9,56.0,391,4.38,4.41,2.72,52.538976000000005
0.34,2-Premium,3-F,7-SI2,63.0,58.0,574,4.47,4.45,2.81,55.895115000000004
1.7,3-Very Good,2-E,5-VS2,58.6,62.0,18176,7.84,7.92,4.62,286.868736
0.34,1-Ideal,4-G,5-VS2,61.5,55.0,596,4.47,4.5,2.76,55.51739999999999
1.25,3-Very Good,5-H,7-SI2,61.2,62.0,5637,6.84,6.95,4.22,200.61036
1.02,3-Very Good,3-F,6-SI1,59.8,58.0,5500,6.49,6.55,3.9,165.78705
1.01,1-Ideal,2-E,7-SI2,62.8,57.0,4434,6.38,6.35,4.0,162.052
0.32,2-Premium,4-G,5-VS2,61.5,59.0,720,4.42,4.4,2.71,52.70408
0.62,3-Very Good,1-D,3-VVS2,58.1,63.0,3050,5.59,5.66,3.27,103.460838
1.52,2-Premium,6-I,7-SI2,59.8,62.0,8010,7.47,7.41,4.45,246.319515
0.3,3-Very Good,4-G,2-VVS1,61.9,55.0,680,4.31,4.32,2.67,49.713263999999995
0.58,3-Very Good,6-I,2-VVS1,63.0,57.0,1790,5.31,5.35,3.36,95.45255999999999
1.18,2-Premium,3-F,4-VS1,60.7,55.0,9648,6.87,6.8,4.15,193.87140000000002
0.36,2-Premium,4-G,7-SI2,59.3,59.0,473,4.62,4.66,2.75,59.2053
0.27,1-Ideal,6-I,5-VS2,62.1,56.0,534,4.14,4.18,2.58,44.647416
0.72,2-Premium,5-H,1-IF,58.7,59.0,3048,5.94,5.88,3.47,121.197384
0.72,1-Ideal,3-F,5-VS2,62.5,56.0,2546,5.73,5.76,3.59,118.487232
0.29,1-Ideal,6-I,4-VS1,61.7,56.0,444,4.22,4.27,2.62,47.21082799999999
1.01,5-Fair,2-E,7-SI2,55.2,65.0,4118,6.78,6.67,3.71,167.775846
0.34,2-Premium,1-D,6-SI1,62.0,56.0,803,4.47,4.43,2.76,54.65379599999999
1.38,1-Ideal,5-H,4-VS1,63.6,56.0,8037,7.05,7.0,4.47,220.59449999999998
1.63,2-Premium,6-I,4-VS1,61.1,57.0,11534,7.7,7.58,4.67,272.56922
0.78,2-Premium,2-E,4-VS1,62.2,58.0,3538,5.9,5.86,3.66,126.54084000000002
1.5,3-Very Good,4-G,5-VS2,60.7,59.0,18691,7.31,7.38,4.46,240.60718799999998
2.0,5-Fair,5-H,7-SI2,55.3,65.0,11202,8.42,8.35,4.64,326.22447999999997
0.75,4-Good,1-D,6-SI1,64.1,54.0,2608,5.78,5.76,3.7,123.18336000000001
1.5,3-Very Good,6-I,5-VS2,60.1,60.0,8974,7.38,7.35,4.43,240.29648999999995
1.5,2-Premium,1-D,6-SI1,60.5,59.0,11489,7.44,7.39,4.49,246.86738400000002
1.03,1-Ideal,3-F,7-SI2,61.9,56.0,3749,6.53,6.49,4.03,170.79019100000002
1.2,1-Ideal,6-I,6-SI1,62.5,57.0,5107,6.77,6.71,4.21,191.24640699999998
0.32,2-Premium,5-H,6-SI1,60.9,60.0,461,4.4,4.43,2.69,52.43348
0.33,1-Ideal,1-D,5-VS2,60.9,55.0,781,4.47,4.5,2.73,54.91394999999999
0.31,3-Very Good,2-E,3-VVS2,60.5,56.0,707,4.39,4.47,2.68,52.590444
0.33,1-Ideal,6-I,1-IF,61.4,56.0,694,4.41,4.45,2.72,53.378640000000004
1.92,1-Ideal,5-H,6-SI1,61.3,57.0,15472,8.0,8.06,4.92,317.2416
0.58,3-Very Good,5-H,5-VS2,61.2,55.8,1633,5.39,5.41,3.3,96.22766999999999
0.23,2-Premium,1-D,3-VVS2,59.6,61.0,640,4.03,3.99,2.39,38.43048300000001
1.01,1-Ideal,4-G,7-SI2,61.4,57.0,4803,6.44,6.48,3.97,165.67286400000003
1.01,1-Ideal,4-G,5-VS2,62.1,58.0,6587,6.38,6.43,3.98,163.27313199999998
0.32,3-Very Good,4-G,7-SI2,63.0,56.0,421,4.32,4.35,2.73,51.30215999999999
0.3,1-Ideal,6-I,4-VS1,62.2,53.9,486,4.29,4.33,2.68,49.78287600000001
0.54,2-Premium,5-H,3-VVS2,60.6,60.0,1786,5.31,5.29,3.21,90.168579
0.25,3-Very Good,2-E,3-VVS2,62.2,61.0,548,3.98,4.03,2.49,39.938106000000005
0.32,2-Premium,3-F,6-SI1,60.0,59.0,533,4.42,4.45,2.66,52.31954
1.13,2-Premium,3-F,1-IF,60.0,58.0,12543,6.78,6.76,4.06,186.081168
0.35,1-Ideal,1-D,5-VS2,62.4,57.0,1063,4.56,4.51,2.83,58.200647999999994
1.01,3-Very Good,4-G,5-VS2,60.0,57.0,5886,6.53,6.6,3.94,169.80612
1.21,3-Very Good,4-G,7-SI2,62.8,60.0,5558,6.7,6.77,4.23,191.86857000000003
1.02,1-Ideal,3-F,5-VS2,62.7,57.0,6614,6.44,6.47,4.05,168.75054
1.2,2-Premium,2-E,6-SI1,61.8,56.0,6653,6.82,6.75,4.19,192.88665000000003
1.72,3-Very Good,2-E,6-SI1,62.2,58.0,15948,7.63,7.7,4.77,280.24226999999996
0.5,4-Good,3-F,7-SI2,63.8,59.0,1094,5.02,4.95,3.18,79.01982000000001
0.31,1-Ideal,3-F,6-SI1,62.3,56.0,707,4.38,4.35,2.72,51.82416
0.3,2-Premium,3-F,5-VS2,62.5,58.0,776,4.32,4.29,2.69,49.853232000000006
0.3,1-Ideal,4-G,6-SI1,60.9,57.0,422,4.34,4.39,2.66,50.679916
0.26,1-Ideal,2-E,3-VVS2,62.2,56.0,769,4.15,4.12,2.57,43.941860000000005
0.33,1-Ideal,1-D,7-SI2,62.0,57.0,631,4.46,4.45,2.76,54.77772
0.31,1-Ideal,6-I,4-VS1,61.8,56.0,507,4.38,4.39,2.71,52.10842199999999
0.42,1-Ideal,4-G,5-VS2,62.2,54.1,907,4.8,4.83,3.0,69.552
0.31,1-Ideal,5-H,5-VS2,62.6,57.0,628,4.35,4.31,2.71,50.80843499999999
0.77,3-Very Good,2-E,5-VS2,60.4,58.0,3911,5.94,6.01,3.61,128.87483400000002
0.4,1-Ideal,3-F,6-SI1,62.0,57.0,694,4.72,4.76,2.94,66.053568
2.17,3-Very Good,6-I,6-SI1,62.1,61.0,15760,8.24,8.27,5.13,349.582824
1.38,1-Ideal,7-J,7-SI2,61.0,56.0,5765,7.22,7.26,4.42,231.68402399999997
1.01,3-Very Good,4-G,6-SI1,63.4,58.0,5051,6.29,6.4,4.02,161.82912
1.02,2-Premium,2-E,7-SI2,59.9,58.0,4478,6.6,6.55,3.94,170.32619999999997
0.52,2-Premium,1-D,6-SI1,60.9,61.0,1605,5.15,5.13,3.13,82.69303500000001
0.7,1-Ideal,2-E,5-VS2,60.8,56.0,3504,5.74,5.78,3.5,116.1202
0.9,3-Very Good,1-D,6-SI1,61.0,63.0,4304,6.13,6.1,3.73,139.47589
0.34,1-Ideal,1-D,3-VVS2,61.3,56.0,1054,4.51,4.53,2.77,56.591930999999995
0.7,5-Fair,3-F,5-VS2,65.5,57.0,2369,5.55,5.41,3.59,107.791545
0.91,3-Very Good,2-E,5-VS2,61.6,58.0,4823,6.18,6.2,3.81,145.98396000000002
0.5,1-Ideal,6-I,6-SI1,61.9,58.0,982,5.06,5.09,3.14,80.871956
0.7,2-Premium,5-H,6-SI1,60.0,60.0,2331,5.79,5.72,3.5,115.9158
2.2,1-Ideal,4-G,7-SI2,59.9,57.0,14691,8.54,8.49,5.1,369.77345999999994
0.41,1-Ideal,5-H,6-SI1,62.4,56.0,876,4.78,4.74,2.97,67.29188400000001
0.63,2-Premium,2-E,4-VS1,60.4,58.0,2171,5.59,5.64,3.39,106.878564
0.7,1-Ideal,5-H,7-SI2,63.1,54.0,1973,5.64,5.68,3.57,114.36566399999998
0.42,1-Ideal,6-I,2-VVS1,60.2,57.0,884,4.85,4.88,2.93,69.34724
0.55,2-Premium,4-G,6-SI1,61.3,59.0,1415,5.28,5.23,3.22,88.91836800000002
0.39,1-Ideal,5-H,5-VS2,62.0,54.4,670,4.67,4.72,2.91,64.143384
1.02,1-Ideal,5-H,6-SI1,63.0,57.0,4233,6.36,6.3,3.99,159.87132
0.53,1-Ideal,4-G,6-SI1,61.0,56.0,1284,5.23,5.26,3.2,88.03136
0.32,2-Premium,4-G,4-VS1,62.1,55.0,828,4.44,4.41,2.75,53.8461
0.9,4-Good,7-J,5-VS2,57.9,63.0,3423,6.32,6.35,3.67,147.28444
0.57,1-Ideal,3-F,5-VS2,62.3,55.0,1637,5.3,5.36,3.32,94.31456
0.56,1-Ideal,1-D,2-VVS1,61.9,56.0,3496,5.32,5.28,3.28,92.13388800000001
1.0,2-Premium,4-G,7-SI2,61.4,61.0,3713,6.35,6.32,3.89,156.11348
0.53,3-Very Good,2-E,7-SI2,63.0,57.0,1174,5.13,5.16,3.24,85.765392
1.04,1-Ideal,2-E,6-SI1,62.6,53.0,6260,6.49,6.52,4.07,172.221236
0.41,2-Premium,4-G,3-VVS2,61.6,56.0,1076,4.78,4.76,2.94,66.893232
1.05,2-Premium,4-G,7-SI2,62.6,62.0,4598,6.49,6.45,4.05,169.535025
2.01,4-Good,6-I,6-SI1,64.1,60.0,10184,7.92,7.88,5.06,315.79257599999994
0.92,2-Premium,5-H,4-VS1,61.7,62.0,4039,6.2,6.12,3.8,144.1872
0.71,3-Very Good,3-F,2-VVS1,61.8,55.0,3461,5.71,5.77,3.55,116.96078499999999
1.02,2-Premium,5-H,4-VS1,62.1,59.0,5469,6.38,6.43,3.98,163.27313199999998
1.2,4-Good,4-G,7-SI2,62.1,60.0,5310,6.72,6.78,4.19,190.903104
0.81,3-Very Good,3-F,6-SI1,61.7,57.0,2858,6.0,6.05,3.72,135.036
1.54,4-Good,7-J,6-SI1,62.9,62.0,7349,7.3,7.36,4.61,247.68608000000003
0.54,2-Premium,1-D,6-SI1,60.2,62.0,1720,5.31,5.25,3.18,88.65044999999999
0.31,1-Ideal,1-D,5-VS2,59.4,56.0,879,4.45,4.4,2.63,51.495400000000004
0.4,2-Premium,5-H,3-VVS2,60.6,60.0,1125,4.79,4.75,2.89,65.75472500000001
0.92,3-Very Good,5-H,4-VS1,62.9,58.0,4228,6.17,6.2,3.89,148.80805999999998
0.7,2-Premium,1-D,5-VS2,59.6,61.0,2859,5.8,5.77,3.45,115.45769999999999
0.31,1-Ideal,4-G,3-VVS2,62.1,54.0,677,4.37,4.39,2.72,52.181296
0.9,4-Good,6-I,7-SI2,60.9,63.0,2680,6.13,6.21,3.76,143.13304799999997
0.54,1-Ideal,2-E,4-VS1,61.0,56.0,2041,5.35,5.24,3.23,90.54982
1.0,5-Fair,1-D,7-SI2,64.5,54.0,4312,6.34,6.28,4.07,162.047864
1.61,2-Premium,1-D,7-SI2,61.3,58.0,10278,7.56,7.49,4.61,261.03848400000004
0.56,3-Very Good,5-H,6-SI1,61.2,57.0,1179,5.28,5.31,3.24,90.83923200000001
0.36,1-Ideal,3-F,3-VVS2,60.4,58.0,853,4.61,4.66,2.8,60.15128
0.74,5-Fair,5-H,4-VS1,66.3,63.0,2193,5.63,5.5,3.69,114.26085
1.0,2-Premium,3-F,6-SI1,62.6,60.0,5292,6.32,6.3,3.95,157.2732
0.91,2-Premium,1-D,7-SI2,61.5,56.0,4051,6.27,6.22,3.84,149.75769599999998
0.41,2-Premium,2-E,6-SI1,60.1,60.0,969,4.83,4.79,2.89,66.862173
1.12,3-Very Good,1-D,7-SI2,59.3,59.0,5243,6.76,6.8,4.02,184.79135999999997
0.76,1-Ideal,7-J,5-VS2,61.7,56.0,2026,5.85,5.88,3.62,124.52076
1.07,1-Ideal,5-H,7-SI2,59.2,57.0,4314,6.7,6.64,3.95,175.7276
0.46,1-Ideal,3-F,7-SI2,62.1,54.7,851,4.95,4.98,3.08,75.92508000000001
0.71,2-Premium,1-D,2-VVS1,59.7,59.0,4482,5.81,5.88,3.49,119.228172
1.51,5-Fair,6-I,7-SI2,66.0,57.0,6156,7.14,7.0,4.7,234.906
0.57,1-Ideal,4-G,4-VS1,61.4,55.0,1972,5.34,5.38,3.29,94.51906799999999
1.53,1-Ideal,6-I,5-VS2,61.8,57.0,9853,7.44,7.39,4.58,251.815728
0.77,1-Ideal,4-G,4-VS1,62.4,54.0,3121,5.93,5.89,3.69,128.88321299999998
0.62,3-Very Good,6-I,2-VVS1,63.1,58.0,1871,5.4,5.44,3.42,100.46592000000001
0.94,3-Very Good,4-G,2-VVS1,63.3,57.0,6088,6.21,6.14,3.91,149.085954
0.54,1-Ideal,2-E,4-VS1,62.0,56.0,2041,5.25,5.17,3.23,87.67027499999999
0.7,4-Good,5-H,6-SI1,63.8,58.0,2066,5.59,5.66,3.59,113.58544599999999
0.3,4-Good,4-G,4-VS1,63.6,55.0,605,4.27,4.31,2.73,50.24210099999999
0.31,3-Very Good,3-F,5-VS2,58.3,61.0,583,4.44,4.48,2.6,51.717120000000016
0.65,5-Fair,3-F,5-VS2,58.3,64.0,1881,5.7,5.62,3.3,105.7122
0.37,3-Very Good,2-E,5-VS2,59.5,59.0,811,4.64,4.71,2.78,60.75523199999999
1.16,1-Ideal,1-D,5-VS2,62.1,57.0,8038,6.7,6.73,4.17,188.02947
0.32,3-Very Good,1-D,6-SI1,63.2,54.0,756,4.38,4.36,2.76,52.707168
0.52,1-Ideal,2-E,3-VVS2,61.8,56.0,2430,5.15,5.18,3.19,85.09962999999999
0.98,3-Very Good,4-G,7-SI2,62.2,57.0,4542,6.33,6.37,3.95,159.272295
0.32,3-Very Good,5-H,5-VS2,60.7,61.0,505,4.39,4.41,2.67,51.690933
0.33,2-Premium,4-G,4-VS1,61.6,60.0,666,4.41,4.46,2.73,53.695278
0.31,1-Ideal,1-D,5-VS2,61.8,55.0,734,4.33,4.37,2.69,50.900449
0.74,3-Very Good,2-E,4-VS1,63.4,55.0,3357,5.78,5.76,3.66,121.851648
0.78,3-Very Good,3-F,7-SI2,63.0,57.0,2515,5.85,5.9,3.7,127.70550000000001
0.72,3-Very Good,4-G,3-VVS2,62.2,57.0,2933,5.67,5.72,3.54,114.81069600000001
0.33,1-Ideal,5-H,4-VS1,61.7,54.0,743,4.47,4.45,2.75,54.701625
0.25,3-Very Good,3-F,3-VVS2,61.2,55.0,583,4.1,4.14,2.52,42.77447999999999
0.3,4-Good,2-E,6-SI1,63.1,53.0,526,4.27,4.32,2.71,49.989744
0.44,1-Ideal,1-D,5-VS2,60.4,56.0,1155,4.95,4.91,2.98,72.42741000000001
1.01,3-Very Good,4-G,3-VVS2,63.0,59.0,7234,6.25,6.38,3.98,158.7025
0.44,3-Very Good,2-E,6-SI1,63.2,53.0,970,4.87,4.84,3.07,72.36235599999999
0.3,4-Good,6-I,6-SI1,63.8,57.0,394,4.19,4.27,2.7,48.30651
1.29,3-Very Good,7-J,7-SI2,63.5,57.0,3884,6.89,6.87,4.37,206.850891
0.84,1-Ideal,1-D,6-SI1,61.5,54.0,3265,6.07,6.13,3.75,139.534125
0.56,1-Ideal,3-F,3-VVS2,60.3,56.0,2318,5.39,5.35,3.24,93.43026
0.3,4-Good,1-D,6-SI1,63.8,57.0,709,4.29,4.27,2.73,50.00895899999999
1.01,3-Very Good,3-F,6-SI1,59.5,62.0,4899,6.45,6.53,3.86,162.57741000000001
1.61,2-Premium,5-H,6-SI1,61.4,58.0,9341,7.59,7.53,4.64,265.188528
0.33,1-Ideal,4-G,2-VVS1,60.9,56.7,806,4.47,4.49,2.73,54.791919
2.04,2-Premium,4-G,7-SI2,60.3,59.0,15651,8.23,8.3,4.98,340.1788200000001
1.5,3-Very Good,4-G,5-VS2,62.1,57.0,12156,7.21,7.31,4.51,237.70000099999996
0.32,2-Premium,7-J,4-VS1,61.9,58.0,540,4.39,4.33,2.7,51.32349
0.37,1-Ideal,1-D,2-VVS1,61.3,56.0,1764,4.6,4.63,2.83,60.27334
0.39,4-Good,7-J,5-VS2,63.3,56.0,581,4.6,4.63,2.92,62.19015999999999
1.25,1-Ideal,3-F,5-VS2,62.8,57.0,8764,6.87,6.85,4.31,202.82644499999998
0.41,3-Very Good,2-E,7-SI2,63.3,56.0,818,4.73,4.69,2.98,66.10742600000002
1.0,5-Fair,2-E,7-SI2,64.6,54.0,3763,6.33,6.27,4.07,161.534637
0.23,1-Ideal,3-F,3-VVS2,62.3,56.0,530,3.95,4.01,2.48,39.28196
1.01,3-Very Good,4-G,4-VS1,63.2,61.0,6529,6.35,6.33,4.01,161.18395499999997
0.41,2-Premium,4-G,4-VS1,62.7,57.0,961,4.77,4.74,2.98,67.377204
0.34,1-Ideal,2-E,5-VS2,61.8,54.0,760,4.49,4.5,2.78,56.1699
0.38,2-Premium,2-E,5-VS2,59.2,60.0,1112,4.77,4.73,2.81,63.399501
1.02,2-Premium,5-H,6-SI1,62.0,60.0,4796,6.37,6.4,3.96,161.44128
0.51,2-Premium,1-D,4-VS1,59.5,57.0,1873,5.24,5.21,3.11,84.90424399999999
0.43,1-Ideal,3-F,3-VVS2,61.8,57.0,1169,4.83,4.85,2.99,70.04224500000001
0.75,1-Ideal,1-D,6-SI1,62.3,57.0,2954,5.8,5.83,3.62,122.40668000000001
1.01,2-Premium,5-H,6-SI1,59.5,59.0,4771,6.56,6.52,3.89,166.379968
0.37,1-Ideal,2-E,6-SI1,61.4,56.0,777,4.65,4.6,2.84,60.7476
0.39,1-Ideal,3-F,4-VS1,62.2,56.0,1024,4.7,4.63,2.9,63.106899999999996
0.31,3-Very Good,4-G,2-VVS1,59.9,62.0,816,4.35,4.37,2.61,49.614794999999994
0.31,2-Premium,2-E,3-VVS2,61.4,60.0,1046,4.36,4.34,2.67,50.522808
0.3,1-Ideal,3-F,2-VVS1,61.8,55.0,857,4.32,4.35,2.68,50.362559999999995
0.41,1-Ideal,4-G,6-SI1,62.1,55.0,1110,4.78,4.81,2.98,68.515564
1.24,3-Very Good,4-G,4-VS1,62.0,55.0,8298,6.89,6.95,4.29,205.428795
0.4,3-Very Good,3-F,3-VVS2,62.8,57.0,1088,4.66,4.73,2.95,65.02331000000001
1.06,1-Ideal,4-G,4-VS1,61.7,57.0,8093,6.52,6.57,4.04,173.059056
1.55,2-Premium,5-H,4-VS1,58.4,61.0,9041,7.64,7.59,4.45,258.04481999999996
0.35,2-Premium,1-D,7-SI2,60.8,58.0,669,4.57,4.51,2.76,56.885532
1.51,3-Very Good,7-J,8-I1,63.3,57.0,4600,7.31,7.23,4.6,243.11597999999998
0.41,3-Very Good,5-H,5-VS2,63.4,58.0,943,4.77,4.66,2.99,66.462318
1.05,2-Premium,3-F,4-VS1,62.3,55.0,8114,6.57,6.49,4.07,173.54195100000004
1.01,1-Ideal,4-G,6-SI1,61.6,57.0,5273,6.4,6.32,3.92,158.55616000000003
0.32,1-Ideal,4-G,4-VS1,62.1,55.0,645,4.38,4.41,2.73,52.732133999999995
0.77,2-Premium,7-J,6-SI1,61.8,59.0,2010,5.86,5.82,3.61,123.11977200000001
0.99,3-Very Good,2-E,7-SI2,61.8,59.0,4780,6.3,6.33,3.9,155.5281
0.41,1-Ideal,1-D,4-VS1,62.1,56.0,1230,4.8,4.77,2.97,68.00112
1.23,3-Very Good,4-G,7-SI2,63.4,58.0,5550,6.8,6.77,4.3,197.95479999999998
0.75,1-Ideal,2-E,6-SI1,61.4,57.0,2831,5.82,5.87,3.59,122.646606
0.3,1-Ideal,5-H,2-VVS1,63.0,54.0,878,4.3,4.27,2.7,49.57469999999999
0.25,1-Ideal,4-G,5-VS2,61.8,58.0,459,4.04,4.08,2.51,41.372831999999995
1.01,4-Good,1-D,7-SI2,63.1,54.0,4260,6.37,6.43,4.04,165.474764
0.37,2-Premium,3-F,5-VS2,59.8,59.0,746,4.63,4.66,2.78,59.980723999999995
0.33,2-Premium,5-H,2-VVS1,61.4,59.0,965,4.44,4.42,2.72,53.379456000000005
1.24,3-Very Good,3-F,3-VVS2,63.6,56.0,11268,6.75,6.8,4.31,197.82899999999998
0.31,1-Ideal,4-G,2-VVS1,60.2,61.0,755,4.39,4.41,2.65,51.303734999999996
1.2,1-Ideal,7-J,5-VS2,62.3,57.0,4927,6.82,6.75,4.23,194.72805000000002
1.21,2-Premium,3-F,4-VS1,61.3,57.0,8879,6.9,6.86,4.22,199.74948
1.35,1-Ideal,7-J,6-SI1,61.9,56.0,6124,7.1,7.08,4.39,220.67651999999998
0.3,2-Premium,4-G,4-VS1,61.3,58.0,605,4.29,4.33,2.64,49.039848000000006
1.6,2-Premium,7-J,4-VS1,61.3,59.0,9032,7.52,7.49,4.6,259.09407999999996
0.72,1-Ideal,1-D,5-VS2,60.5,57.0,3275,5.81,5.83,3.52,119.23049599999999
0.73,3-Very Good,2-E,5-VS2,61.5,58.0,3307,5.71,5.8,3.54,117.23772000000001
0.35,1-Ideal,3-F,5-VS2,61.4,55.0,706,4.55,4.6,2.81,58.81329999999999
1.71,2-Premium,6-I,6-SI1,60.2,58.0,11104,7.79,7.75,4.68,282.5433
0.27,3-Very Good,2-E,3-VVS2,61.2,60.0,606,4.16,4.17,2.55,44.23536
0.32,1-Ideal,3-F,4-VS1,61.7,56.0,716,4.39,4.42,2.72,52.778335999999996
0.99,1-Ideal,3-F,4-VS1,61.0,55.0,5947,6.46,6.52,3.96,166.792032
1.06,1-Ideal,5-H,7-SI2,62.8,57.0,4402,6.52,6.56,4.11,175.78963199999998
1.01,2-Premium,4-G,5-VS2,62.1,54.0,6108,6.5,6.36,3.99,164.94660000000002
0.96,1-Ideal,3-F,7-SI2,60.9,60.0,4500,6.31,6.36,3.86,154.907976
1.03,2-Premium,5-H,8-I1,62.9,59.0,2336,6.41,6.3,4.0,161.532
1.53,2-Premium,5-H,7-SI2,61.5,60.0,6512,7.46,7.39,4.56,251.39006399999997
0.54,1-Ideal,3-F,7-SI2,61.8,56.0,1065,5.26,5.29,3.26,90.71080399999998
0.31,3-Very Good,1-D,6-SI1,60.0,61.0,571,4.41,4.43,2.65,51.771195
0.96,5-Fair,2-E,7-SI2,57.7,67.0,3674,6.49,6.46,3.73,156.381742
2.02,2-Premium,6-I,5-VS2,59.2,58.0,13068,8.29,8.25,4.89,334.439325
0.31,2-Premium,4-G,4-VS1,61.2,60.0,802,4.33,4.3,2.64,49.154160000000005
0.71,2-Premium,5-H,7-SI2,62.7,57.0,2231,5.71,5.64,3.56,114.647664
0.52,1-Ideal,5-H,4-VS1,61.7,55.0,1790,5.21,5.17,3.2,86.19424000000001
1.19,1-Ideal,5-H,3-VVS2,61.6,56.0,7651,6.78,6.86,4.2,195.34536000000003
2.61,4-Good,6-I,7-SI2,64.2,63.0,13784,8.66,8.57,5.53,410.415586
0.91,4-Good,6-I,6-SI1,64.0,58.0,2348,6.01,5.99,3.84,138.23961599999998
0.3,2-Premium,4-G,4-VS1,62.5,55.0,776,4.32,4.25,2.68,49.2048
0.31,2-Premium,4-G,2-VVS1,61.2,59.0,816,4.32,4.34,2.65,49.68432
1.08,1-Ideal,2-E,4-VS1,61.6,57.0,8674,6.58,6.61,4.06,176.584828
0.56,1-Ideal,4-G,3-VVS2,62.6,53.0,2148,5.27,5.31,3.31,92.62604699999999
0.63,3-Very Good,4-G,3-VVS2,62.3,55.0,2481,5.5,5.54,3.44,104.8168
1.39,3-Very Good,6-I,4-VS1,62.2,57.0,7893,7.17,7.1,4.44,226.02708
0.76,1-Ideal,5-H,5-VS2,62.7,57.0,2668,5.82,5.86,3.66,124.82503200000002
0.53,1-Ideal,2-E,5-VS2,62.0,55.0,1727,5.21,5.17,3.22,86.732954
0.37,1-Ideal,3-F,4-VS1,61.1,57.0,1041,4.65,4.61,2.83,60.66529500000001
0.3,3-Very Good,6-I,4-VS1,62.0,58.0,473,4.25,4.3,2.65,48.428749999999994
1.14,1-Ideal,3-F,8-I1,61.7,57.0,3755,6.67,6.7,4.13,184.56557
1.74,3-Very Good,3-F,5-VS2,62.0,57.0,18430,7.65,7.7,4.76,280.38779999999997
0.53,1-Ideal,2-E,7-SI2,60.8,57.0,1229,5.23,5.26,3.19,87.756262
1.23,2-Premium,5-H,5-VS2,62.9,57.0,7089,6.84,6.77,4.28,198.193104
1.0,4-Good,4-G,5-VS2,64.1,58.0,5002,6.22,6.32,4.02,158.027808
0.51,1-Ideal,4-G,4-VS1,61.5,54.9,1708,5.13,5.25,3.17,85.376025
1.71,3-Very Good,7-J,4-VS1,61.9,59.0,10428,7.6,7.69,4.73,276.44012000000004
0.9,3-Very Good,3-F,6-SI1,63.4,57.0,3699,6.06,6.11,3.86,142.922676
0.32,1-Ideal,3-F,5-VS2,63.0,57.0,773,4.37,4.33,2.74,51.846554000000005
0.3,3-Very Good,5-H,6-SI1,58.7,63.0,393,4.32,4.37,2.55,48.139920000000004
0.33,1-Ideal,5-H,1-IF,60.6,57.0,959,4.51,4.5,2.73,55.40534999999999
0.72,1-Ideal,2-E,3-VVS2,62.1,57.0,3093,5.76,5.74,3.57,118.03276799999998
